atr,macd,macd_signal,macd_histogram,rsi
-0.7933187364969204,-0.34032218079676135,-0.22755307749327486,-0.4209961627810002,0.3680912835532027
-0.8106177898869975,-0.36212245264636983,-0.2588861949908638,-0.39513575786185057,0.39698816426605094
-0.83497758035317,-0.38160793951439753,-0.28808758216007424,-0.3682529329181233,0.3894330076126347
-0.842919168387844,-0.4034260299245338,-0.31607857226000263,-0.3529888574894724,0.3763786673967662
-0.8177461485122337,-0.3671237620744919,-0.3307678873651766,-0.18524409372549885,0.4650387040937369
-0.798838485040851,-0.29540649839079514,-0.32730066793923446,0.043724332949757035,0.5235419474460347
-0.7653267848318038,-0.2273374022988343,-0.3100823756921468,0.21713636284778884,0.5356935748450095
-0.7246360270177393,-0.12892708620257326,-0.2754247048550597,0.43706087934090576,0.5906590310397534
-0.7449264381323423,-0.07533165858168456,-0.23632541804678447,0.4930732102775031,0.5500206563216482
-0.7695111844535919,-0.023968557579564075,-0.19414654651690344,0.5319092374560829,0.5614881324717877
-0.7955307942918735,0.027972393991236917,-0.14938138515843566,0.564524421370329,0.5769681605249549
-0.8267118775868015,0.07152304093081184,-0.10432764595184331,0.5681636189135161,0.5816073902519505
-0.8594948408372232,0.09101619012643458,-0.06414813544086433,0.506695695407665,0.5553711953446709
-0.8924888973160258,0.11133848075835494,-0.027692060973369726,0.4597401879433148,0.565178550352561
-0.9212116853794985,0.11654727644023881,0.002578124520412003,0.3817311789294246,0.546215286658787
-0.9146973107369197,0.12587252927781084,0.02877312643541245,0.33033985362738033,0.5579838821883958
-0.8920554810751952,0.17035040381776193,0.05916749925100659,0.3832972804142465,0.6188187948367927
-0.8620963578487681,0.20012169159542137,0.08980057608705098,0.38630752908862237,0.6120154402213622
-0.8093880207552409,0.28501110554202386,0.13232088860344599,0.5362150814678115,0.6921919212831452
-0.7853337161231109,0.3310617464729689,0.17610925680902,0.5522062782234665,0.6536229011757791
-0.7783139768709005,0.3752799446528339,0.2205232183625127,0.5600955108502086,0.6678590069603777
-0.709253677781644,0.4136756786895741,0.26420210593252513,0.5508256398184346,0.6775636513635233
-0.6910754594887651,0.3990214730049062,0.29603553874903904,0.40144497835391674,0.5882766260667794
-0.6397337836421544,0.4099505784180638,0.32382148203569344,0.35040289716555617,0.6246538136870529
-0.5193064667301671,0.491761821070036,0.3634108882543352,0.4992540081650238,0.705277029256434
-0.5402232409751064,0.5539151279374073,0.4082715773425307,0.5657291024696951,0.7086261246088648
-0.5838969277921282,0.5853978238731762,0.4508408744068947,0.536832815808063,0.6855547717376567
-0.5746727630699437,0.6308354872289023,0.4945383541174117,0.5510601015849445,0.7117411485287856
-0.43464169403782177,0.695425198186611,0.5432025160569807,0.6136939381154254,0.7421668280521001
-0.46096776868136136,0.73011626625233,0.5894954199647705,0.5837904771963254,0.7245958127388573
-0.4796697591355443,0.7540918468945121,0.6316174509498255,0.5311924327102275,0.7293401605915067
-0.5225632277342694,0.7708549560916614,0.6688722701880674,0.46981299854270087,0.7355834666544215
-0.567498344068494,0.7808055163559731,0.7007876716726631,0.40247866883792466,0.7410962017211219
-0.5671037071368169,0.7819076940933538,0.7265538790973398,0.32493241204494683,0.7434958432178153
-0.5673754419225268,0.8066424864131462,0.7524156604526445,0.32613767577462716,0.7741538692062733
-0.5823059844788862,0.8151504350053037,0.7749105040400225,0.2836778967835161,0.7697825265117172
-0.5176735057976956,0.8758863032388119,0.8057947572451885,0.38947506405831656,0.8180868834215254
-0.4200048141933743,0.9419034282915351,0.8445112405886503,0.488245752322136,0.8348898931538112
-0.4352508963167428,0.9855818879796211,0.8847531597263739,0.5074827181212882,0.8365434130051728
-0.47365894044943446,1.006407185929123,0.9213659011288383,0.4617158833355493,0.8305715992368309
-0.4569925169169603,0.966378595887693,0.9421618777740215,0.26225382545435766,0.7057765111805197
-0.49767668834046735,0.9441668399667184,0.9540852414322621,0.15036307710493982,0.7260156625403986
-0.49524929551568264,0.8798655288160571,0.9499789537051041,-0.05178365147796024,0.6421953583900956
-0.4183278341713894,0.9318409527576018,0.9577233028239074,0.09766236031847414,0.7425499372867609
-0.3035042940936691,1.0320977662582163,0.9851936528117673,0.34642301317556,0.7834333785910281
