date,macd,macd_signal,macd_histogram
2020-06-24 04:45:00,1.1408990712848208,1.15755443011694,-0.016655358832119216
2020-06-24 05:00:00,1.0126358513487048,1.128570714363293,-0.11593486301458822
2020-06-24 05:15:00,0.8415733758847637,1.0711712466675871,-0.22959787078282345
2020-06-24 05:30:00,0.7378455290013335,1.0045061031343363,-0.2666605741330028
2020-06-24 05:45:00,0.5237243323945222,0.9083497489863734,-0.38462541659185123
2020-06-24 06:00:00,0.42338750505427925,0.8113573001999546,-0.3879697951456753
2020-06-24 06:15:00,0.31601947787817153,0.712289735735598,-0.3962702578574264
2020-06-24 06:30:00,0.21074800954511375,0.6119813904975011,-0.40123338095238736
2020-06-24 06:45:00,0.09715072797894209,0.5090152579937893,-0.41186453001484724
2020-06-24 07:00:00,-0.08150413054727323,0.3909113802855768,-0.47241551083285005
2020-06-24 07:15:00,-0.1120570353120911,0.2903176971660432,-0.4023747324781343
2020-06-24 07:30:00,-0.06930438764561586,0.2183932802037114,-0.28769766784932727
2020-06-24 07:45:00,-0.05017562508487572,0.16467949914599397,-0.2148551242308697
2020-06-24 08:00:00,0.05552554928704012,0.1428487091742032,-0.08732315988716308
2020-06-24 08:15:00,0.1289321611250216,0.14006539956436687,-0.011133238439345272
2020-06-24 08:30:00,0.20731133380581923,0.15351458641265733,0.0537967473931619
2020-06-24 08:45:00,0.23604360489412102,0.17002039010895006,0.06602321478517095
2020-06-24 09:00:00,0.24788747990760385,0.1855938080686808,0.06229367183892304
2020-06-24 09:15:00,0.08921373548878364,0.16631779355270138,-0.07710405806391774
2020-06-24 09:30:00,-0.11908294444606327,0.10923764595294844,-0.2283205903990117
2020-06-24 09:45:00,-0.008898486338466682,0.08561041949466541,-0.0945089058331321
2020-06-24 10:00:00,0.08151837954437724,0.08479201150460777,-0.003273631960230533
2020-06-24 10:15:00,0.13866528723565352,0.09556666665081692,0.0430986205848366
2020-06-24 10:30:00,0.15314032560058877,0.10708139844077129,0.04605892715981748
2020-06-24 10:45:00,0.21139694738985781,0.1279445082305886,0.08345243915926923
2020-06-24 11:00:00,0.3487615718984216,0.1721079209641552,0.1766536509342664
2020-06-24 11:15:00,0.41092745637774897,0.21987182804687394,0.19105562833087503
2020-06-24 11:30:00,0.622471354971367,0.30039173343177256,0.3220796215395944
2020-06-24 11:45:00,0.9534248783140811,0.4309983624082343,0.5224265159058468
2020-06-24 12:00:00,1.2497169563937405,0.5947420812053356,0.6549748751884049
2020-06-24 12:15:00,1.5433963115117422,0.7844729272666169,0.7589233842451253
2020-06-24 12:30:00,1.809345705845999,0.9894474829824933,0.8198982228635057
2020-06-24 12:45:00,2.08643602099869,1.2088451905857327,0.8775908304129572
2020-06-24 13:00:00,2.2598095041410033,1.4190380532967868,0.8407714508442166
2020-06-24 13:15:00,2.260602865530018,1.587351015743433,0.6732518497865849
2020-06-24 13:30:00,2.2737531872392083,1.724631450042588,0.5491217371966202
2020-06-24 13:45:00,2.1504521209174072,1.809795584217552,0.3406565366998553
2020-06-24 14:00:00,2.0373193524781072,1.855300337869663,0.18201901460844416
2020-06-24 14:15:00,1.8640407521056659,1.8570484207168636,0.0069923313888022864
2020-06-24 14:30:00,1.6934772817044177,1.8243341929143744,-0.13085691120995668
2020-06-24 14:45:00,1.771885078037485,1.8138443699389966,-0.041959291901511486
2020-06-24 15:00:00,1.4956303876654147,1.7502015734842802,-0.2545711858188655
2020-06-24 15:15:00,1.3020333466313332,1.6605679281136907,-0.3585345814823575
2020-06-24 15:30:00,0.9233230341785656,1.5131189493266657,-0.5897959151481
2020-06-24 15:45:00,0.20685970636873208,1.251867100735079,-1.045007394366347
2020-06-24 16:00:00,-0.24913702859771547,0.9516662748685201,-1.2008033034662355
2020-06-24 16:15:00,-0.8364947323052547,0.594034073433765,-1.4305288057390197
2020-06-24 16:30:00,-0.7821853009386359,0.3187901985592848,-1.1009754994979208
2020-06-24 16:45:00,-0.960464973788703,0.0629391640896872,-1.0234041378783902
2020-06-24 17:00:00,-0.9208782220471221,-0.13382431313767468,-0.7870539089094475
2020-06-24 17:15:00,-1.0062062288359357,-0.3083006962773269,-0.6979055325586088
2020-06-24 17:30:00,-0.7847828013475464,-0.4035971172913708,-0.3811856840561756
2020-06-24 17:45:00,-0.48988088178998623,-0.4208538701910939,-0.06902701159889235
2020-06-24 18:00:00,-0.39444626240128855,-0.4155723486331328,0.021126086231844254
2020-06-24 18:15:00,-0.6422459621689995,-0.4609070713403062,-0.18133889082869337
2020-06-24 18:30:00,-1.1138583085719347,-0.5914973187866319,-0.5223609897853028
2020-06-24 18:45:00,-1.2576701661973857,-0.7247318882687827,-0.532938277928603
2020-06-24 19:00:00,-1.7652416197076946,-0.932833834556565,-0.8324077851511296
2020-06-24 19:15:00,-1.9074672129743249,-1.127760510240117,-0.779706702734208
2020-06-24 19:30:00,-1.9237696896022953,-1.2869623461125526,-0.6368073434897428
2020-06-24 19:45:00,-1.8827101520362248,-1.406111907297287,-0.47659824473893786
2020-06-24 20:00:00,-1.8322764955153161,-1.4913448249408927,-0.3409316705744234
2020-06-24 20:15:00,-1.9314264626796103,-1.5793611524886362,-0.3520653101909741
2020-06-24 20:30:00,-1.869034824843311,-1.637295886959571,-0.23173893788374
2020-06-24 20:45:00,-1.8116164781072257,-1.672160005189102,-0.1394564729181238
2020-06-24 21:00:00,-1.6414839673811912,-1.6660247976275198,0.024540830246328582
2020-06-24 21:15:00,-1.5860071117708685,-1.6500212604561895,0.06401414868532096
2020-06-24 21:30:00,-1.5507929700618206,-1.6301756023773157,0.07938263231549514
2020-06-24 21:45:00,-1.5302600331665417,-1.6101924885351608,0.07993245536861915
2020-06-24 22:00:00,-1.4520617488963126,-1.578566340607391,0.12650459171107853
2020-06-24 22:15:00,-1.233848714224223,-1.5096228153307574,0.27577410110653444
2020-06-24 22:30:00,-1.1030681461566019,-1.4283118814959264,0.3252437353393245
2020-06-24 22:45:00,-1.1220512549793966,-1.3670597561926203,0.2450085012132237
2020-06-24 23:00:00,-1.1329120809232336,-1.3202302211387429,0.1873181402155093
2020-06-24 23:15:00,-1.1851487726921732,-1.2932139314494289,0.10806515875725564
2020-06-24 23:30:00,-1.2285234027369825,-1.2802758257069395,0.05175242296995708
2020-06-24 23:45:00,-1.463890723681061,-1.3169988053017638,-0.14689191837929716
2020-06-25 01:00:00,-1.4975957104754798,-1.353118186336507,-0.14447752413897286
